City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,alegrete,-29.7831,-55.7919,5.899999999999977,57,0,3.51,BR,1686611471
278,green river,41.5286,-109.4662,19.579999999999984,43,99,4.02,US,1686611552
279,kencong,-8.2833,113.3667,23.24000000000001,90,39,1.36,ID,1686611552
280,dwarka,22.2394,68.9678,28.889999999999986,84,88,14.4,IN,1686611553
281,santa elena de uairen,4.6167,-61.1333,20.850000000000023,90,31,1.65,VE,1686611553
282,saint-francois,46.4154,3.9054,14.970000000000027,100,89,1.03,FR,1686611554
283,aripuana,-9.1667,-60.6333,27.94999999999999,66,88,1.19,BR,1686611500
284,buala,-8.145,159.5921,29.120000000000005,75,59,2.89,SB,1686611555
285,hami,42.8,93.45,27.189999999999998,26,66,7.64,CN,1686611555
286,cherdyn',60.403,56.4787,5.759999999999991,81,21,2.35,RU,1686611556
287,palikir - national government center,6.9248,158.1611,29.560000000000002,74,100,5.14,FM,1686611557
288,dzilam gonzalez,21.2833,-88.9333,32.50999999999999,60,16,4.48,MX,1686611558
289,talnakh,69.4865,88.3972,7.490000000000009,93,99,3.28,RU,1686611558
290,mabaruma,8.2,-59.7833,25.149999999999977,91,83,1.68,GY,1686611559
291,duluth,46.7833,-92.1066,21.180000000000007,59,40,3.6,US,1686611559
292,gejiu,23.306,103.1635,15.339999999999975,95,99,0.15,CN,1686611560
293,sovetskaya gavan',48.9723,140.2878,9.899999999999977,96,100,2.16,RU,1686611528
294,nuuk,64.1835,-51.7216,0.4900000000000091,100,100,4.12,GL,1686611561
295,uturoa,-16.7333,-151.4333,27.30000000000001,69,4,8.01,PF,1686611561
296,sitka,57.0531,-135.33,13.089999999999975,62,75,6.17,US,1686611562
297,kayangel,8.0823,134.7173,27.54000000000002,78,99,2.9,PW,1686611562
298,rikaze,29.25,88.8833,12.430000000000007,49,40,1.57,CN,1686611563
299,kudat,6.8837,116.8477,27.149999999999977,80,99,1.56,MY,1686611563
300,pauini,-7.7136,-66.9764,24.069999999999993,96,83,0.13,BR,1686611564
301,queenstown,-31.8976,26.8753,8.95999999999998,52,84,8.12,ZA,1686611564
302,pangkalanbuun,-2.6833,111.6167,24.370000000000005,98,100,1.1,ID,1686611565
303,ghat,24.9647,10.1728,32.31,15,7,1.26,LY,1686611565
304,la ronge,55.1001,-105.2842,22.269999999999982,40,100,3.6,CA,1686611566
305,selfoss,63.9331,-20.9971,7.949999999999989,77,68,2.9,IS,1686611566
306,bom jesus,-9.0744,-44.3586,29.389999999999986,37,42,2.74,BR,1686611567
307,wladyslawowo,54.7909,18.4009,15.610000000000014,72,99,5.27,PL,1686611568
308,lorengau,-2.0226,147.2712,29.069999999999993,79,16,4.86,PG,1686611570
309,beyneu,45.3167,55.2,26.220000000000027,18,83,4.07,KZ,1686611570
310,la tijera,19.9,-104.4,28.389999999999986,38,15,4.71,MX,1686611571
311,kharakvasla,18.4333,73.7667,24.45999999999998,81,71,3.73,IN,1686611571
312,shalazhi,43.0978,45.3608,20.79000000000002,82,82,2.3,RU,1686611572
313,guichon,-32.35,-57.2,5.079999999999984,55,2,2.65,UY,1686611572
314,nar'yan-mar,67.6713,53.087,6.779999999999973,90,68,5.01,RU,1686611573
315,sainte-anne-des-monts,49.124,-66.4924,15.079999999999984,72,1,4.12,CA,1686611573
316,praia da vitoria,38.7333,-27.0667,21.29000000000002,88,20,2.29,PT,1686611574
317,tadmur,34.5608,38.2805,23.00999999999999,36,0,5.02,SY,1686611574
318,bejaia,36.7559,5.0843,23.54000000000002,75,100,4.07,DZ,1686611527
319,rasra,25.85,83.85,33.56999999999999,45,42,2.74,IN,1686611280
320,sidney,-33.8679,151.2073,15.860000000000014,80,0,2.57,AU,1686611364
321,agapovka,53.2973,59.1348,9.70999999999998,83,100,4.56,RU,1686611576
322,kolonia town,6.964,158.206,30.149999999999977,74,100,5.14,FM,1686611577
323,zelenoborskiy,66.845,32.3622,13.430000000000007,57,100,7.1,RU,1686611577
324,kivioli,59.3531,26.9711,10.829999999999984,59,5,2.48,EE,1686611578
325,cuito,-12.3833,16.9333,13.350000000000023,45,3,1.74,AO,1686611578
326,kill devil hills,36.0307,-75.676,26.149999999999977,92,75,7.72,US,1686611579
327,nguigmi,14.2495,13.1092,30.139999999999986,56,0,3.41,NE,1686611580
328,mana,5.6592,-53.7767,26.24000000000001,89,83,4.2,GF,1686611580
329,nova sintra,14.8667,-24.7167,21.939999999999998,83,63,6.76,CV,1686611581
330,vanimo,-2.6741,141.3028,25.779999999999973,88,100,2.35,PG,1686611581
331,novodvinsk,64.4165,40.8122,13.399999999999977,56,93,3.79,RU,1686611582
332,happy valley-goose bay,53.3168,-60.3315,18.319999999999993,45,100,2.06,CA,1686611582
333,araguari,-18.6472,-48.1872,23.129999999999995,39,79,2.09,BR,1686611583
334,maine soroa,13.2114,12.0241,32.93000000000001,42,67,1.94,NE,1686611583
335,malakal,9.5334,31.6605,26.879999999999995,65,88,1.55,SS,1686611584
336,wakkanai,45.4094,141.6739,15.360000000000014,91,99,1.24,JP,1686611584
337,mount pleasant,32.7941,-79.8626,28.269999999999982,82,20,6.69,US,1686611585
338,myski,53.709,87.8014,11.639999999999986,89,100,1.16,RU,1686611586
339,pathein,16.7833,94.7333,26.20999999999998,87,99,2.86,MM,1686611586
340,yinchuan,38.4681,106.2731,21.410000000000025,25,3,2.01,CN,1686611587
341,ma'rib,15.4591,45.3253,29.99000000000001,17,100,2.89,YE,1686611587
342,nizhnevartovsk,60.9344,76.5531,7.160000000000025,65,75,3.13,RU,1686611588
343,san miguel,13.4833,-88.1833,30.930000000000007,72,99,2.38,SV,1686611588
344,ciudad insurgentes,25.2625,-111.7753,27.519999999999982,29,100,8.33,MX,1686611589
345,pangoa,-12.1167,-73.0,21.819999999999993,95,73,0.98,PE,1686611590
346,oyama,36.3,139.8,25.339999999999975,78,76,1.65,JP,1686611573
347,egilsstadir,65.2653,-14.3948,10.100000000000023,66,0,4.12,IS,1686611591
348,port alfred,-33.5906,26.891,11.920000000000016,80,81,0.45,ZA,1686611591
349,abou el hassan,36.4166,1.1962,23.029999999999973,62,48,3.64,DZ,1686611592
350,inhambane,-23.865,35.3833,20.529999999999973,89,0,4.51,MZ,1686611592
351,carnarvon,-24.8667,113.6333,14.20999999999998,46,0,7.05,AU,1686611593
352,itaituba,-4.2761,-55.9836,27.629999999999995,75,97,0.18,BR,1686611593
353,choibalsan,48.0667,114.5,22.029999999999973,38,73,3.56,MN,1686611594
354,griffith,41.5284,-87.4237,20.850000000000023,45,100,4.12,US,1686611595
355,gewane,10.1664,40.6453,30.04000000000002,43,77,1.36,ET,1686611595
356,ugoofaaru,5.6667,73.0,28.889999999999986,80,89,7.86,MV,1686611596
357,andapa,-14.65,49.65,17.879999999999995,98,47,0.56,MG,1686611596
358,sao jose da coroa grande,-8.8978,-35.1478,24.839999999999975,86,9,4.74,BR,1686611597
359,corinto,37.9407,22.9573,18.420000000000016,76,72,0.73,GR,1686611597
360,lazaro cardenas,17.9583,-102.2,30.680000000000007,58,12,6.22,MX,1686611537
361,kuanda,56.3161,116.0806,11.129999999999995,70,68,1.73,RU,1686611598
362,shenjiamen,29.9576,122.298,21.95999999999998,94,100,2.75,CN,1686611599
363,enewetak,11.3474,162.3373,27.870000000000005,83,24,8.81,MH,1686611599
364,hawera,-39.5917,174.2833,12.569999999999993,72,19,1.61,NZ,1686611600
365,chandbali,20.7833,86.7667,30.910000000000025,68,98,2.7,IN,1686611600
366,nouadhibou,20.931,-17.0347,22.139999999999986,83,0,6.69,MR,1686611601
367,pisco,-13.7,-76.2167,21.180000000000007,73,0,9.77,PE,1686611601
368,santana,-0.0583,-51.1817,27.25,94,75,2.57,BR,1686611602
369,aginskoye,51.1,114.53,22.94999999999999,41,76,1.98,RU,1686611602
370,shimokizukuri,40.8061,140.3861,20.680000000000007,93,97,2.67,JP,1686611603
371,opuwo,-18.0607,13.84,12.360000000000014,16,13,1.96,NA,1686611603
372,uliastay,47.7417,96.8444,13.379999999999995,79,89,2.42,MN,1686611604
373,lospalos,-8.5186,127.0025,22.370000000000005,83,66,3.76,TL,1686611598
374,hanzhong,33.0728,107.0303,18.319999999999993,76,0,0.63,CN,1686611605
375,el dovio,4.5079,-76.2362,19.310000000000002,95,67,2.25,CO,1686611606
376,synel'nykove,48.3204,35.5179,13.060000000000002,89,73,4.78,UA,1686611606
377,boyolangu,-8.1181,111.8935,23.889999999999986,92,78,2.18,ID,1686611607
378,zhangye,38.9342,100.4517,21.44999999999999,24,0,3.36,CN,1686611607
379,nantucket,41.2835,-70.0995,21.230000000000018,82,100,5.14,US,1686611608
380,sur,22.5667,59.5289,30.94999999999999,58,100,1.03,OM,1686611608
381,ambodifotatra,-16.9833,49.85,23.44999999999999,80,7,2.47,MG,1686611609
382,pointe michel,15.25,-61.3833,28.310000000000002,76,10,5.92,DM,1686611609
383,rio cuarto,-33.1307,-64.3499,5.319999999999993,48,0,0.0,AR,1686611610
384,tegucigalpa,14.0818,-87.2068,27.569999999999993,74,40,1.03,HN,1686611610
385,porec,45.2258,13.5939,21.50999999999999,68,78,2.99,HR,1686611611
386,tocopilla,-22.092,-70.1979,16.69999999999999,77,35,5.34,CL,1686611611
387,concepcion,-36.827,-73.0498,14.04000000000002,41,0,5.14,CL,1686611612
388,buurhakaba,2.8026,44.0781,22.74000000000001,86,52,5.38,SO,1686611613
389,kamloops,50.6665,-120.3192,33.25,25,40,2.06,CA,1686611613
390,placido de castro,-10.3353,-67.1856,23.970000000000027,97,81,0.38,BR,1686611614
391,tahe,52.3333,124.7333,22.24000000000001,48,100,1.21,CN,1686611614
392,nizhneangarsk,55.7833,109.55,9.560000000000002,59,97,5.05,RU,1686611615
393,zhaozhou,45.6833,125.3167,20.920000000000016,53,7,1.62,CN,1686611615
394,sisimiut,66.9395,-53.6735,0.9599999999999795,81,16,5.07,GL,1686611616
395,katsuren-haebaru,26.3369,127.8719,28.360000000000014,100,75,4.12,JP,1686611616
396,namibe,-15.1961,12.1522,16.95999999999998,75,3,1.96,AO,1686611618
397,moyale,3.5167,39.0584,20.00999999999999,54,98,2.45,KE,1686611618
398,la sierpe,2.8518,-77.6155,27.310000000000002,82,78,1.56,CO,1686611619
399,cedar falls,42.5278,-92.4455,25.05000000000001,33,40,4.12,US,1686611619
400,tazacorte,28.629,-17.9293,21.689999999999998,86,75,3.09,ES,1686611620
401,kununurra,-15.7667,128.7333,20.139999999999986,68,79,0.0,AU,1686611620
402,papao,-17.75,-149.55,28.970000000000027,75,5,8.61,PF,1686611621
403,tshabong,-26.05,22.45,8.329999999999984,68,0,2.79,BW,1686611622
404,machico,32.7,-16.7667,20.55000000000001,81,40,4.12,PT,1686611622
405,ojinaga,29.5667,-104.4167,40.47000000000003,16,0,6.69,MX,1686611623
406,yelizovo,53.1873,158.3805,20.230000000000018,42,0,2.0,RU,1686611623
407,takoradi,4.8845,-1.7554,25.170000000000016,73,17,3.04,GH,1686611624
408,imeko,7.45,2.85,22.54000000000002,84,77,2.08,NG,1686611624
409,tucuma,-0.1833,-50.05,24.75,93,32,2.98,BR,1686611625
410,al jawf,29.5,38.75,26.30000000000001,26,0,3.57,SA,1686611625
411,mount pearl,47.5166,-52.7813,7.449999999999989,90,100,7.72,CA,1686611626
412,manokwari,-0.8667,134.0833,25.639999999999986,84,98,0.87,ID,1686611626
413,umba,66.6871,34.3429,12.420000000000016,62,94,6.93,RU,1686611627
414,uacu cungo,-11.3634,15.1208,15.269999999999982,88,5,0.72,AO,1686611627
415,zouerate,22.7187,-12.4521,30.350000000000023,22,0,5.06,MR,1686611344
416,vedea,43.7833,25.7833,14.730000000000018,75,100,6.1,RO,1686611628
417,paita,-5.0892,-81.1144,24.839999999999975,72,0,8.71,PE,1686611629
418,alice town,25.7167,-79.3,28.69999999999999,76,1,7.21,BS,1686611629
419,arauco,-37.2463,-73.3175,9.069999999999993,76,0,1.98,CL,1686611630
420,hasaki,35.7333,140.8333,21.420000000000016,96,96,7.93,JP,1686611630
421,motueka,-41.1333,173.0167,10.199999999999989,61,1,0.96,NZ,1686611406
422,kosh-agach,50.0,88.6667,8.490000000000009,73,0,1.19,RU,1686611631
423,belomorsk,64.5232,34.7668,15.829999999999984,49,100,5.2,RU,1686611632
424,cedar park,30.5052,-97.8203,36.110000000000014,51,0,6.71,US,1686611632
425,muisne,0.6,-80.0333,26.920000000000016,86,92,3.96,EC,1686611633
426,north battleford,52.7834,-108.2847,27.04000000000002,53,75,6.69,CA,1686611633
427,gaalkacyo,6.7697,47.4308,25.879999999999995,65,82,10.17,SO,1686611634
428,saldanha,-33.0117,17.9442,14.420000000000016,80,83,6.45,ZA,1686611635
429,ahmadpur east,29.1431,71.2598,35.48000000000002,37,0,9.1,PK,1686611635
430,zavitinsk,50.1167,129.45,18.0,82,8,4.25,RU,1686611636
431,nagqu,31.5,92.0,5.759999999999991,78,100,3.21,CN,1686611637
432,letterkenny,54.95,-7.7333,18.089999999999975,95,100,0.68,IE,1686611439
433,puerto baquerizo moreno,-0.9,-89.6,26.69999999999999,83,40,6.69,EC,1686611638
434,jieshi,22.8134,115.8257,26.870000000000005,86,96,4.13,CN,1686611639
435,kirakira,-10.4544,161.9205,29.25999999999999,74,24,2.97,SB,1686611639
436,tarrafal de sao nicolau,16.5667,-24.3667,24.339999999999975,88,34,5.66,CV,1686611640
437,maluso,6.543,121.8753,28.19999999999999,75,22,1.47,PH,1686611641
438,rehoboth,-23.3167,17.0833,7.6200000000000045,55,0,1.7,NA,1686611641
439,palembang,-2.9167,104.7458,25.19999999999999,94,40,1.03,ID,1686611626
440,tadine,-21.55,167.8833,22.660000000000025,63,40,5.94,NC,1686611642
441,peace river,56.2501,-117.286,25.319999999999993,41,75,4.63,CA,1686611643
442,bengkulu,-3.8004,102.2655,23.889999999999986,84,94,1.73,ID,1686611451
443,lyantor,61.6195,72.1555,4.0400000000000205,79,64,4.33,RU,1686611644
444,darnah,32.767,22.6367,21.079999999999984,90,0,6.22,LY,1686611645
445,quellon,-43.1167,-73.6167,3.2900000000000205,93,0,1.03,CL,1686611567
446,smithers,54.7804,-127.1743,22.329999999999984,40,75,6.17,CA,1686611646
447,uyar,55.81,94.3153,10.629999999999995,89,51,2.25,RU,1686611647
448,ixtapa,20.7,-105.2,29.720000000000027,70,0,6.17,MX,1686611647
449,san mariano,7.5,126.0,25.100000000000023,89,81,0.26,PH,1686611648
450,moga,30.8,75.1667,34.69,29,11,2.15,IN,1686611648
451,petrolina,-9.3986,-40.5008,25.180000000000007,69,20,4.12,BR,1686611547
452,seremban,2.7297,101.9381,26.55000000000001,89,30,1.27,MY,1686611649
453,howard springs,-12.497,131.047,23.100000000000023,50,73,3.59,AU,1686611650
454,chornukhyne,48.3278,38.5019,10.899999999999977,97,79,2.9,UA,1686611650
455,gizo,-8.103,156.8419,28.75999999999999,77,8,4.45,SB,1686611651
456,bim son,20.0781,105.8603,28.389999999999986,83,100,0.89,VN,1686611651
457,east ballina,-28.8667,153.5833,16.70999999999998,81,6,1.65,AU,1686611652
458,vilyuysk,63.7553,121.6247,10.579999999999984,44,0,4.58,RU,1686611652
459,inari,68.906,27.0288,14.259999999999991,58,68,4.61,FI,1686611653
460,arteche,12.2645,125.4048,27.25999999999999,82,88,2.3,PH,1686611653
461,kamaishi,39.2667,141.8833,18.129999999999995,95,100,2.09,JP,1686611485
462,northam,51.0333,-4.2167,15.519999999999982,96,40,1.62,GB,1686611654
463,fisterra,42.9049,-9.2629,18.339999999999975,91,100,2.71,ES,1686611655
464,albstadt,48.2164,9.026,12.620000000000005,78,8,3.89,DE,1686611655
465,camana,-16.6228,-72.7111,18.220000000000027,79,81,4.5,PE,1686611656
466,pontianak,-0.0333,109.3333,24.139999999999986,100,100,1.03,ID,1686611657
467,crane,31.3974,-102.3501,38.02999999999997,8,0,8.03,US,1686611657
468,san luis de la loma,17.2706,-100.8939,31.44999999999999,61,26,4.91,MX,1686611658
469,hengshui,37.7322,115.7011,25.910000000000025,32,18,2.13,CN,1686611658
470,sosnogorsk,63.6023,53.8817,11.329999999999984,83,99,3.48,RU,1686611659
471,mordovo,52.0834,40.77,10.779999999999973,70,100,6.74,RU,1686611659
472,kingaroy,-26.5333,151.8333,16.55000000000001,72,0,0.35,AU,1686611660
473,fort mcmurray,56.7268,-111.381,20.920000000000016,45,0,2.06,CA,1686611660
474,notodden,59.5594,9.2585,16.25999999999999,59,69,0.38,NO,1686611661
475,portland,45.5234,-122.6762,33.839999999999975,43,20,5.14,US,1686611534
476,butembo,0.15,29.2833,14.480000000000018,97,87,1.23,CD,1686611662
477,margate,51.3813,1.3862,16.089999999999975,78,26,2.24,GB,1686611662
478,sabanozu,40.4825,33.2835,13.569999999999993,91,11,2.94,TR,1686611663
479,kuqa,41.7278,82.9364,25.95999999999998,29,40,3.13,CN,1686611663
480,makurazaki,31.2667,130.3167,22.779999999999973,88,100,2.17,JP,1686611520
481,demre,36.2537,29.9777,20.920000000000016,80,5,1.37,TR,1686611664
482,taltal,-25.4,-70.4833,14.170000000000016,77,26,0.98,CL,1686611665
483,ermelo,-26.5333,29.9833,5.819999999999993,88,10,2.49,ZA,1686611567
484,nemuro,43.3236,145.575,12.0,97,100,4.63,JP,1686611666
485,mirnyy,62.5353,113.9611,10.839999999999975,43,1,0.89,RU,1686611541
486,sibut,5.718,19.0739,21.600000000000023,95,63,1.59,CF,1686611667
487,argenton-sur-creuse,46.59,1.5198,18.339999999999975,93,95,1.35,FR,1686611667
488,mont-laurier,46.5501,-75.4993,23.939999999999998,58,100,4.09,CA,1686611668
489,murfreesboro,35.8456,-86.3903,22.139999999999986,69,0,2.57,US,1686611446
490,high rock,26.6208,-78.2833,25.160000000000025,72,5,6.14,BS,1686611669
491,uttarkashi,30.7333,78.45,20.75,64,0,3.04,IN,1686611670
492,manggar,-2.8833,108.2667,27.670000000000016,85,80,6.1,ID,1686611671
493,mawu,29.5923,107.3139,19.889999999999986,83,76,0.49,CN,1686611671
494,severo-yeniseyskiy,60.3725,93.0408,7.939999999999998,76,100,2.55,RU,1686611672
495,tayu,-6.5397,111.0518,24.5,90,86,3.13,ID,1686611672
496,codajas,-3.8367,-62.0569,26.529999999999973,78,100,1.13,BR,1686611673
497,mejit,10.2753,170.8646,28.100000000000023,82,57,8.1,MH,1686611673
498,angatuba,-23.4897,-48.4128,15.95999999999998,92,93,5.08,BR,1686611674
499,mitu,1.1983,-70.1733,24.79000000000002,91,97,0.4,CO,1686611674
500,berdigestyakh,62.0989,126.6992,7.310000000000002,56,100,3.2,RU,1686611675
501,kilimatinde,-5.85,34.95,17.629999999999995,76,19,0.84,TZ,1686611675
502,lihue,21.9789,-159.3672,28.730000000000018,72,20,6.17,US,1686611676
503,san buenaventura,27.0833,-101.5333,42.079999999999984,19,8,5.62,MX,1686611677
504,son la,21.3167,103.9,21.75999999999999,98,100,0.71,VN,1686611427
505,ouadda,8.0777,22.4007,20.29000000000002,98,71,0.23,CF,1686611678
506,hotan,37.0997,79.9269,26.360000000000014,23,62,2.25,CN,1686611678
507,acajutla,13.5928,-89.8275,29.649999999999977,77,84,1.81,SV,1686611679
508,ventspils,57.3894,21.5606,7.110000000000014,93,0,0.0,LV,1686611592
509,orsa,54.5153,30.4053,8.870000000000005,83,99,3.36,BY,1686611680
510,khovd,48.0056,91.6419,14.019999999999982,46,44,3.47,MN,1686611680
511,tralee,52.2704,-9.7026,14.329999999999984,95,60,1.4,IE,1686611463
512,manavalakurichi,8.1333,77.3,26.94999999999999,82,100,5.7,IN,1686611682
513,diebougou,10.9667,-3.25,27.00999999999999,69,100,1.96,BF,1686611682
514,ndioum,16.5129,-14.6471,36.889999999999986,14,38,4.61,SN,1686611684
515,darwin,-12.4611,130.8418,23.139999999999986,60,0,3.6,AU,1686611684
516,usakos,-22.0,15.6,11.360000000000014,56,0,2.27,NA,1686611685
517,lewistown,40.5992,-77.5714,18.019999999999982,90,100,5.14,US,1686611685
518,alofi,-19.0595,-169.9187,24.089999999999975,94,100,1.03,NU,1686611628
519,caraballeda,10.6112,-66.8522,27.189999999999998,78,62,6.17,VE,1686611686
520,holualoa,19.6228,-155.9522,26.060000000000002,88,40,5.14,US,1686611687
521,imperia,43.9667,7.7833,18.160000000000025,78,75,2.65,IT,1686611628
522,ikalamavony,-21.15,46.5833,14.470000000000027,59,0,1.35,MG,1686611688
523,mramani,-12.3464,44.5286,24.180000000000007,73,7,1.11,KM,1686611688
524,ikom,5.9667,8.7063,23.310000000000002,97,100,1.04,NG,1686611689
525,karratha,-20.7377,116.8463,17.910000000000025,42,2,7.08,AU,1686611689
526,montepuez,-13.1256,38.9997,15.589999999999975,97,15,1.39,MZ,1686611690
527,lethem,3.3803,-59.7968,26.829999999999984,76,53,2.6,GY,1686611691
528,amursk,50.2261,136.8994,16.45999999999998,62,0,3.91,RU,1686611531
529,ma'an,26.9775,110.7211,18.639999999999986,96,100,0.65,CN,1686611692
530,mulanje,-16.0316,35.5,18.5,54,10,2.2,MW,1686611692
531,kita,13.0349,-9.4895,29.670000000000016,53,98,1.36,ML,1686611693
532,bolgar,54.95,49.0667,10.680000000000007,75,54,4.96,RU,1686611693
533,lata,40.1629,-8.3327,16.149999999999977,98,26,1.29,PT,1686611694
534,seaside,36.6111,-121.8516,20.660000000000025,74,20,8.75,US,1686611694
535,dumraon,25.55,84.15,33.0,45,16,2.73,IN,1686611695
536,lisakovsk,52.5369,62.4936,11.019999999999982,72,100,5.63,KZ,1686611695
537,bondoukou,8.0333,-2.8,21.829999999999984,89,45,2.06,CI,1686611696
538,cold lake,54.4502,-110.2017,23.120000000000005,35,0,4.63,CA,1686611697
539,mammoth lakes,37.6485,-118.9721,14.180000000000007,71,40,3.6,US,1686611698
540,prado,-17.3411,-39.2208,23.100000000000023,82,0,3.5,BR,1686611698
541,sos'va,59.1766,61.8558,3.990000000000009,71,24,2.63,RU,1686611699
542,bantay,17.5847,120.3892,25.870000000000005,92,100,6.07,PH,1686611699
543,rock springs,41.5875,-109.2029,19.060000000000002,41,100,4.47,US,1686611700
544,carauari,-4.8828,-66.8958,24.399999999999977,96,59,0.4,BR,1686611701
545,chinju,35.1928,128.0847,21.05000000000001,86,89,1.18,KR,1686611707
546,cajabamba,-7.6167,-78.05,17.00999999999999,63,58,2.04,PE,1686611708
547,san jose de feliciano,-30.3845,-58.7517,6.6299999999999955,47,46,3.92,AR,1686611708
548,usogorsk,63.4106,48.6872,12.560000000000002,79,99,1.2,RU,1686611709
549,haiku-pauwela,20.9219,-156.3051,29.160000000000025,51,40,7.72,US,1686611709
550,amahai,-3.3333,128.9167,27.370000000000005,88,99,1.92,ID,1686611710
551,craig,40.5153,-107.5464,15.920000000000016,58,75,6.17,US,1686611710
552,sechura,-5.5569,-80.8222,25.350000000000023,64,0,8.46,PE,1686611711
553,ratnagiri,16.9833,73.3,28.279999999999973,80,84,6.41,IN,1686611711
554,viedma,-40.8135,-62.9967,6.8799999999999955,55,2,3.25,AR,1686611713
555,yarmouth,41.7057,-70.2286,22.410000000000025,81,40,3.09,US,1686611713
556,avallon,47.4833,3.9,16.0,86,58,1.65,FR,1686611714
